Time_UTC_Start,open,high,low,close,volume,quote_asset_volume,number_of_trades,base_asset_volume,quote_asset_volume,label
2020-09-26 16:00:00,10721.0,10723.0,10711.93,10712.17,22.292266,238919.37947588,548.0,9.659882,103530.77576179,0.0
2020-09-26 17:00:00,10749.19,10750.0,10743.73,10743.73,29.623149,318396.00229699,529.0,19.145499,205793.27382801,0.0
2020-09-26 18:00:00,10742.69,10767.61,10742.68,10763.85,127.952862,1376759.30141781,1706.0,93.104532,1001712.04722071,1.0
2020-09-26 19:00:00,10729.9,10731.0,10729.15,10731.0,15.392469,165171.92194825,219.0,7.998833,85832.22004359,1.0
2020-09-26 20:00:00,10718.54,10720.36,10716.89,10720.36,14.996586,160742.55691813,260.0,5.632293,60373.46591952,1.0
2020-09-26 21:00:00,10714.92,10718.0,10714.92,10717.9,11.95257,128093.89335064,248.0,5.441293,58314.19704768,1.0
2020-09-26 22:00:00,10712.34,10712.37,10712.0,10712.25,19.060488,204178.52539588,355.0,10.772326,115394.83982596,0.0
2020-09-26 23:00:00,10731.46,10733.7,10731.25,10732.34,10.0229,107568.9332317,157.0,5.968382,64055.39949431,1.0
2020-09-27 00:00:00,10728.59,10734.92,10726.28,10728.3,46.797332,502083.29162962,602.0,29.532515,316856.46964953,0.0
2020-09-27 01:00:00,10775.54,10787.1,10775.54,10781.67,80.292064,865664.08744364,1147.0,33.068562,356507.9255191,1.0
2020-09-27 02:00:00,10772.38,10775.39,10770.1,10774.41,30.352585,326978.6974214,580.0,23.761564,255977.79168299,1.0
2020-09-27 03:00:00,10777.12,10785.66,10777.11,10783.41,15.441534,166507.44139761,423.0,9.994846,107774.96518662,1.0
2020-09-27 04:00:00,10781.2,10785.8,10781.2,10785.19,19.024552,205174.262756,339.0,13.125361,141552.69824874,1.0
2020-09-27 05:00:00,10780.95,10787.93,10780.94,10784.44,10.665149,115020.65568324,262.0,5.494009,59248.54168874,1.0
2020-09-27 06:00:00,10779.09,10781.91,10779.08,10781.75,20.975831,226125.29585533,301.0,15.23193,164203.69953742,1.0
2020-09-27 07:00:00,10660.56,10663.48,10651.44,10663.01,82.343565,877418.36829929,1206.0,58.1368,619460.67302399,1.0
2020-09-27 08:00:00,10671.28,10671.28,10663.53,10665.23,20.586635,219592.58240912,472.0,4.189736,44690.59619767,0.0
2020-09-27 09:00:00,10647.73,10647.73,10635.5,10638.44,36.520588,388596.2809828,696.0,12.807263,136253.75345374,0.0
2020-09-27 10:00:00,10629.79,10630.38,10625.42,10630.38,35.547759,377797.44017959,731.0,20.048467,213070.7983995,1.0
2020-09-27 11:00:00,10657.12,10661.11,10655.02,10661.1,29.574916,315245.96198199,378.0,18.736323,199728.89116694,1.0
2020-09-27 12:00:00,10623.62,10623.62,10616.76,10617.12,51.335737,545136.65732405,936.0,31.275105,332107.89882875,0.0
2020-09-27 13:00:00,10666.97,10666.97,10662.8,10664.87,22.154123,236252.27960342,370.0,11.323915,120754.05722556,0.0
2020-09-27 14:00:00,10676.37,10680.07,10670.88,10672.58,30.283239,323313.75557049,416.0,16.462376,175777.96930765,0.0
2020-09-27 15:00:00,10674.43,10674.94,10670.43,10671.11,15.660396,167127.55319912,515.0,6.086274,64953.33654041,0.0
2020-09-27 16:00:00,10754.82,10769.72,10748.03,10748.34,104.040185,1119430.27417397,1531.0,64.267909,691564.83025422,0.0
2020-09-27 17:00:00,10720.36,10723.0,10719.97,10722.24,28.395763,304450.11737717,644.0,11.877911,127348.60901306,1.0
2020-09-27 18:00:00,10725.18,10733.61,10725.17,10728.62,18.305239,196426.07874215,553.0,12.813312,137500.69122558,1.0
2020-09-27 19:00:00,10714.2,10714.59,10710.91,10712.09,17.161079,183840.95995627,303.0,2.477711,26543.50926558,0.0
2020-09-27 20:00:00,10732.01,10733.66,10722.66,10725.07,22.279431,239039.58927922,332.0,6.273783,67305.28288007,0.0
2020-09-27 21:00:00,10720.56,10721.93,10720.56,10720.79,3.234728,34679.97525059,163.0,1.597271,17124.45166954,1.0
2020-09-27 22:00:00,10716.84,10731.56,10716.1,10723.57,16.407079,175983.37029439,504.0,11.434954,122650.00798898,1.0
2020-09-27 23:00:00,10749.64,10756.47,10749.64,10756.46,46.22303,497010.17970634,523.0,34.906446,375324.45477469,1.0
2020-09-28 00:00:00,10774.26,10789.4,10774.26,10785.41,203.968756,2199863.37595397,1379.0,141.16921,1522520.87112854,1.0
2020-09-28 01:00:00,10888.68,10902.59,10887.71,10893.87,74.247788,808866.2314577,881.0,37.258449,405842.59135613,1.0
2020-09-28 02:00:00,10929.53,10939.51,10929.52,10931.19,40.782638,445955.34532614,637.0,16.56987,181184.36733734,1.0
2020-09-28 03:00:00,10907.38,10914.99,10907.38,10912.45,36.018898,392953.19557163,383.0,28.045349,305950.80302253,1.0
2020-09-28 04:00:00,10885.21,10895.0,10885.21,10892.9,60.487308,658920.03864775,627.0,50.650818,551779.18749993,1.0
2020-09-28 05:00:00,10896.09,10896.19,10896.0,10896.0,13.52211,147337.4967018,250.0,2.575399,28061.72469024,0.0
2020-09-28 06:00:00,10879.55,10880.85,10877.56,10878.71,17.10158,186056.11612131,235.0,5.385766,58596.09948492,0.0
2020-09-28 07:00:00,10868.73,10870.95,10864.0,10865.85,68.655546,746063.75499607,2080.0,25.592416,278105.02403847,0.0
2020-09-28 08:00:00,10854.0,10855.0,10851.43,10851.65,33.504606,363637.03508669,818.0,20.347712,220845.73892359,0.0
2020-09-28 09:00:00,10855.49,10855.49,10845.18,10853.18,69.794762,757353.53949052,813.0,18.449973,200213.15402024,0.0
2020-09-28 10:00:00,10854.66,10855.78,10838.74,10840.74,58.605883,635664.62322949,713.0,31.349803,340017.69426501,0.0
2020-09-28 11:00:00,10875.27,10878.68,10872.23,10878.68,32.161303,349776.28608418,512.0,22.526705,244996.95683271,1.0
2020-09-28 12:00:00,10877.91,10877.91,10868.0,10869.97,47.100449,512128.64708455,655.0,16.982981,184654.49266031,0.0
2020-09-28 13:00:00,10901.07,10907.9,10900.06,10900.86,36.962419,403009.23050249,569.0,17.040493,185797.10551837,0.0
2020-09-28 14:00:00,10885.95,10889.19,10876.05,10876.48,46.472258,505741.59402203,457.0,17.61955,191724.93841991,0.0
2020-09-28 15:00:00,10861.01,10861.9,10856.24,10856.76,41.368408,449188.39882353,973.0,19.640381,213259.79563941,0.0
2020-09-28 16:00:00,10901.89,10908.87,10897.15,10899.86,47.69735,519974.03723934,861.0,26.262444,286310.11142189,0.0
2020-09-28 17:00:00,10883.26,10883.27,10877.99,10877.99,30.176166,328309.54254749,651.0,15.016129,163365.50367805,0.0
2020-09-28 18:00:00,10889.24,10889.24,10875.1,10876.97,39.852579,433685.53642191,542.0,10.295506,111998.54021201,0.0
2020-09-28 19:00:00,10871.96,10872.15,10869.39,10871.13,47.323427,514470.88685373,333.0,31.683243,344449.88175775,0.0
2020-09-28 20:00:00,10868.63,10872.15,10867.4,10868.32,161.58554,1756696.77828033,807.0,113.250623,1231215.49667317,0.0
2020-09-28 21:00:00,10869.41,10870.0,10864.0,10864.0,56.692985,616120.53680193,361.0,25.452283,276613.52954367,0.0
2020-09-28 22:00:00,10885.08,10885.51,10879.47,10880.02,16.224642,176562.28036114,454.0,4.906885,53402.40134722,0.0
2020-09-28 23:00:00,10867.01,10867.25,10859.33,10864.38,29.782481,323563.49076173,589.0,5.051295,54874.87307288,0.0
2020-09-29 00:00:00,10696.11,10696.11,10662.41,10684.6,230.120214,2456453.98921059,1743.0,110.65701,1181113.37866045,0.0
2020-09-29 01:00:00,10710.44,10715.34,10710.43,10712.02,18.819498,201602.07161293,357.0,10.036447,107513.5361001,1.0
2020-09-29 02:00:00,10683.59,10685.41,10681.0,10682.33,26.452843,282612.80595246,649.0,7.679538,82045.63486544,0.0
2020-09-29 03:00:00,10689.37,10689.8,10682.23,10686.49,27.287926,291593.74902231,518.0,5.26044,56213.99259066,0.0
2020-09-29 04:00:00,10689.94,10689.95,10688.53,10688.53,13.360262,142810.6225043,276.0,6.389328,68297.19603119,0.0
2020-09-29 05:00:00,10694.4,10700.0,10691.83,10694.3,19.749544,211212.44796465,545.0,8.917708,95374.13894706,0.0
2020-09-29 06:00:00,10680.86,10681.13,10668.26,10672.1,52.817849,563814.30193521,687.0,31.845455,339939.6207592,0.0
2020-09-29 07:00:00,10742.46,10745.42,10736.39,10736.39,36.496345,392035.87869781,649.0,21.537632,231366.04938089,0.0
2020-09-29 08:00:00,10727.0,10727.0,10724.18,10724.7,23.222681,249084.69594965,356.0,8.840914,94827.87525051,0.0
2020-09-29 09:00:00,10736.28,10737.64,10736.05,10737.23,17.386012,186669.20636788,297.0,8.922583,95799.76740738,1.0
2020-09-29 10:00:00,10721.57,10721.57,10717.18,10717.54,37.359783,400430.1434964,389.0,16.931517,181463.61934955,0.0
2020-09-29 11:00:00,10776.17,10797.0,10776.16,10784.63,115.764277,1249177.86759892,1373.0,56.663624,611349.992431,1.0
2020-09-29 12:00:00,10758.91,10767.0,10758.91,10764.07,39.334524,423415.11800158,520.0,26.354613,283694.43725932,1.0
2020-09-29 13:00:00,10762.24,10763.41,10758.8,10763.0,37.424168,402745.29605851,596.0,16.606859,178719.83357819,1.0
2020-09-29 14:00:00,10757.5,10763.29,10756.29,10758.24,42.332963,455503.60642997,551.0,11.440792,123096.62154307,1.0
2020-09-29 15:00:00,10759.92,10766.03,10753.74,10754.7,48.137081,517970.86598299,696.0,22.509662,242222.29076365,0.0
2020-09-29 16:00:00,10725.94,10727.1,10719.17,10720.0,72.63054,778834.96650589,1010.0,26.595043,285195.56307701,0.0
2020-09-29 17:00:00,10692.4,10696.79,10692.4,10696.39,28.113504,300673.48707559,611.0,19.695635,210644.22430992,1.0
2020-09-29 18:00:00,10675.37,10680.7,10673.5,10678.04,49.602992,529610.70488551,474.0,35.000025,373701.06804689,1.0
2020-09-29 19:00:00,10728.23,10732.04,10728.23,10730.31,18.841533,202190.12062952,320.0,11.978423,128541.12728348,1.0
2020-09-29 20:00:00,10738.98,10757.82,10738.97,10752.46,81.493693,876022.27564317,970.0,38.521999,414003.75446987,1.0
2020-09-29 21:00:00,10756.17,10763.42,10756.17,10762.64,37.430503,402768.63794505,531.0,29.598223,318499.07040101,1.0
2020-09-29 22:00:00,10770.31,10776.72,10769.26,10775.96,44.858943,483193.95908697,628.0,20.159227,217152.31029341,1.0
2020-09-29 23:00:00,10764.0,10770.0,10764.0,10770.0,30.924537,333001.53672302,457.0,19.068466,205328.61977635,1.0
2020-09-30 00:00:00,10840.58,10849.34,10840.58,10847.83,75.115211,814720.3797406,889.0,34.694995,376304.39955688,1.0
2020-09-30 01:00:00,10809.18,10813.09,10809.17,10809.46,29.960149,323880.03785467,291.0,26.508907,286570.28598145,1.0
2020-09-30 02:00:00,10789.45,10789.45,10784.69,10788.25,26.872721,289907.09283287,337.0,5.952278,64213.77194709,0.0
2020-09-30 03:00:00,10774.37,10774.38,10765.79,10773.28,67.324046,725131.44591536,1055.0,18.016776,194064.81744189,0.0
2020-09-30 04:00:00,10742.23,10753.2,10734.82,10750.52,49.044834,526767.65017476,804.0,25.244906,271149.04928191,1.0
2020-09-30 05:00:00,10752.8,10752.8,10739.31,10739.36,27.801093,298703.29073976,447.0,8.065194,86655.42529155,0.0
2020-09-30 06:00:00,10698.66,10698.66,10675.29,10692.72,188.168716,2011031.42748482,2454.0,72.135112,770907.70645745,0.0
2020-09-30 07:00:00,10718.81,10719.0,10707.5,10709.85,54.907863,588253.99857557,670.0,24.161303,258845.47851342,0.0
2020-09-30 08:00:00,10706.56,10706.69,10691.67,10691.67,78.478413,839726.50713537,742.0,16.668904,178356.37801928,0.0
2020-09-30 09:00:00,10707.67,10707.67,10700.9,10701.11,38.571806,412846.93235668,742.0,9.890232,105855.81444212,0.0
2020-09-30 10:00:00,10698.95,10700.0,10693.77,10699.62,33.684023,360343.95417273,564.0,20.043537,214426.42222838,1.0
2020-09-30 11:00:00,10721.84,10722.62,10719.35,10720.2,29.191033,312955.72851793,309.0,11.851441,127056.94989911,0.0
2020-09-30 12:00:00,10680.53,10683.7,10670.0,10675.42,80.727426,861856.8016843,1269.0,26.01132,277700.00663317,0.0
2020-09-30 13:00:00,10728.0,10734.09,10728.0,10733.35,69.077753,741285.16719177,862.0,38.885118,417265.9044036,1.0
2020-09-30 14:00:00,10739.92,10746.37,10739.92,10745.15,45.469144,488558.71311485,444.0,17.827134,191546.54683921,1.0
2020-09-30 15:00:00,10747.28,10757.37,10747.15,10757.25,50.095661,538621.36022849,754.0,40.1684,431867.46324068,1.0
2020-09-30 16:00:00,10777.39,10787.08,10777.39,10777.98,73.683285,794542.11513878,814.0,38.360904,413617.03727979,1.0
2020-09-30 17:00:00,10784.14,10799.0,10784.13,10795.64,85.576581,923605.75629027,873.0,62.997906,679855.19616648,1.0
2020-09-30 18:00:00,10768.53,10774.76,10767.05,10770.24,29.844247,321434.47369228,522.0,16.322146,175800.12113705,1.0
2020-09-30 19:00:00,10731.08,10737.27,10724.86,10737.07,65.97524,707854.19792999,709.0,19.000184,203864.81951024,1.0
2020-09-30 20:00:00,10706.48,10710.62,10698.03,10698.04,104.758636,1121400.46179733,1148.0,51.88722,555430.76450986,0.0
2020-09-30 21:00:00,10706.35,10714.29,10706.34,10712.03,21.78637,233369.40022026,443.0,13.077511,140076.13194513,1.0
2020-09-30 22:00:00,10710.92,10716.0,10705.0,10715.03,39.993189,428368.43064373,922.0,20.038328,214640.45971045,1.0
2020-09-30 23:00:00,10745.85,10748.96,10745.0,10747.57,10.195261,109575.41435166,282.0,4.23548,45522.36737625,1.0
2020-10-01 00:00:00,10776.59,10786.88,10776.59,10781.13,71.839045,774592.30968535,1035.0,35.352141,381184.16721803,1.0
2020-10-01 01:00:00,10788.3,10797.59,10788.3,10793.31,35.32365,381306.40232659,706.0,19.266746,207961.73533235,1.0
2020-10-01 02:00:00,10838.89,10857.47,10838.89,10846.59,182.679922,1982204.28590211,1651.0,132.549064,1438172.46910225,1.0
2020-10-01 03:00:00,10817.14,10824.22,10817.14,10822.24,24.172226,261557.1142552,580.0,18.341297,198457.15438277,1.0
2020-10-01 04:00:00,10798.38,10799.48,10796.76,10796.77,22.278057,240563.50643436,387.0,13.891975,150007.07097243,0.0
2020-10-01 05:00:00,10800.0,10800.55,10797.21,10797.61,23.440815,253154.31769256,455.0,12.021075,129824.92775164,0.0
2020-10-01 06:00:00,10821.07,10830.0,10821.07,10827.33,38.80746,420161.71946123,583.0,24.53091,265584.29025759,1.0
2020-10-01 07:00:00,10821.29,10826.9,10818.98,10826.55,37.837951,409501.05483738,664.0,21.283649,230340.90638295,1.0
2020-10-01 08:00:00,10824.75,10900.0,10812.95,10862.62,1375.907235,14962394.04330658,7787.0,993.13143,10801605.54770879,1.0
2020-10-01 09:00:00,10872.36,10885.0,10872.36,10875.34,44.559973,484745.31695568,663.0,27.644021,300713.24586701,1.0
2020-10-01 10:00:00,10896.78,10912.83,10896.77,10906.89,102.510554,1118039.15313243,980.0,54.73868,596991.10826688,1.0
2020-10-01 11:00:00,10865.97,10866.58,10865.96,10866.54,12.067347,131129.69065086,220.0,2.381587,25879.15051375,1.0
2020-10-01 12:00:00,10903.16,10908.23,10894.58,10894.58,124.531463,1357866.90432664,1145.0,43.493112,474297.29496295,0.0
2020-10-01 13:00:00,10885.96,10889.73,10880.73,10886.27,46.495408,506132.07646416,570.0,27.128406,295294.64322824,1.0
2020-10-01 14:00:00,10860.01,10864.99,10860.0,10860.0,331.870286,3604179.82887001,1136.0,26.168993,284219.96210329,0.0
2020-10-01 15:00:00,10857.98,10862.99,10848.1,10849.2,82.027844,890499.57770315,592.0,40.503132,439609.36788426,0.0
2020-10-01 16:00:00,10716.23,10716.23,10685.0,10689.7,382.872329,4097660.69558929,3416.0,107.561021,1151392.83714294,0.0
2020-10-01 17:00:00,10522.72,10522.74,10485.18,10497.0,213.834388,2245114.98579668,2574.0,100.578166,1055655.17852256,0.0
2020-10-01 18:00:00,10482.4,10494.16,10476.26,10481.25,106.096697,1112210.28604658,1402.0,63.916083,670051.46837247,0.0
2020-10-01 19:00:00,10586.5,10592.14,10584.01,10589.25,97.613678,1033510.99148855,1077.0,28.691081,303794.06573639,1.0
2020-10-01 20:00:00,10617.74,10617.75,10599.0,10605.65,85.988238,911639.40810726,1120.0,36.867983,390857.77385578,0.0
2020-10-01 21:00:00,10606.03,10613.43,10602.3,10613.43,26.437125,280423.27369882,562.0,13.153027,139521.90090755,1.0
2020-10-01 22:00:00,10585.3,10585.31,10573.52,10583.34,55.695336,589231.7434476,1471.0,31.343793,331603.85174528,0.0
2020-10-01 23:00:00,10607.11,10607.97,10600.32,10600.75,17.745575,188182.59076274,330.0,4.551109,48267.05833618,0.0
2020-10-02 00:00:00,10619.13,10619.14,10595.94,10599.24,128.530146,1363439.54043805,1336.0,26.282265,278697.8094415,0.0
2020-10-02 01:00:00,10592.27,10596.79,10591.76,10596.59,22.09998,234116.48958138,368.0,7.726618,81853.08876952,1.0
2020-10-02 02:00:00,10591.05,10609.68,10591.05,10607.53,54.384334,576361.64798128,741.0,39.886364,422650.8177821,1.0
2020-10-02 03:00:00,10604.29,10612.0,10604.28,10604.41,22.624471,239983.37869323,383.0,13.017038,138088.85966012,1.0
2020-10-02 04:00:00,10649.06,10664.64,10649.06,10656.27,116.445954,1241318.90495913,1232.0,67.792504,722632.5761835,1.0
2020-10-02 05:00:00,10590.02,10590.27,10558.83,10577.04,231.419304,2446951.01983848,2163.0,98.151533,1037622.81946902,0.0
2020-10-02 06:00:00,10443.5,10443.64,10420.0,10421.51,69.87775,728984.49166907,1394.0,15.681539,163598.12900593,0.0
2020-10-02 07:00:00,10501.72,10506.25,10495.0,10495.0,41.636102,437263.60219216,698.0,17.096024,179550.12986594,0.0
2020-10-02 08:00:00,10490.88,10490.98,10487.0,10489.22,21.120559,221537.14818907,485.0,4.083602,42831.78409134,0.0
2020-10-02 09:00:00,10455.45,10455.46,10451.0,10452.53,37.86693,395823.30704256,678.0,8.357407,87359.81773892,0.0
2020-10-02 10:00:00,10448.91,10448.91,10441.64,10444.05,20.516154,214287.80863309,444.0,5.028338,52519.06082325,0.0
2020-10-02 11:00:00,10461.13,10468.77,10461.13,10468.52,89.26271,934162.66443736,586.0,84.550351,884851.15334838,1.0
2020-10-02 12:00:00,10436.63,10439.05,10431.28,10437.53,66.752432,696647.6673203,671.0,34.137626,356251.36808177,1.0
2020-10-02 13:00:00,10489.28,10495.0,10489.19,10491.61,48.644987,510393.66512006,830.0,32.272552,338620.4210353,1.0
2020-10-02 14:00:00,10530.42,10548.5,10530.16,10534.67,103.915529,1095338.58558646,1424.0,57.940265,610703.99749648,1.0
2020-10-02 15:00:00,10522.13,10536.67,10520.11,10524.01,76.752136,808017.1598565,1185.0,31.800985,334803.39603328,1.0
2020-10-02 16:00:00,10512.74,10512.74,10501.38,10505.17,83.062235,872667.38720705,1357.0,30.100744,316271.14559433,0.0
2020-10-02 17:00:00,10543.68,10553.33,10543.68,10550.46,28.759115,303421.99658078,459.0,15.755636,166221.8262632,1.0
2020-10-02 18:00:00,10537.44,10543.85,10537.43,10540.94,14.542537,153295.00280037,423.0,9.326917,98313.94158653,1.0
2020-10-02 19:00:00,10553.1,10553.1,10542.46,10545.55,26.394636,278400.46339539,411.0,6.395127,67434.04932985,0.0
2020-10-02 20:00:00,10515.04,10517.28,10512.04,10512.05,15.271092,160573.96921686,294.0,8.102656,85194.40242401,0.0
2020-10-02 21:00:00,10540.71,10547.82,10540.71,10540.9,28.776773,303432.81637456,548.0,13.919257,146776.99015219,1.0
2020-10-02 22:00:00,10469.68,10489.98,10469.68,10487.73,36.435406,381913.82178264,1149.0,28.198126,295558.87184997,1.0
2020-10-02 23:00:00,10551.02,10556.84,10549.05,10549.26,19.855573,209536.17089425,565.0,8.076467,85231.91130559,0.0
2020-10-03 00:00:00,10570.4,10576.09,10570.39,10575.0,30.328632,320714.74325869,500.0,18.184256,192287.0937839,1.0
2020-10-03 01:00:00,10544.92,10552.0,10544.92,10551.99,47.378444,499668.20712018,405.0,44.872571,473230.14282529,1.0
2020-10-03 02:00:00,10538.06,10540.98,10535.99,10537.92,36.703064,386802.2862804,436.0,22.541547,237574.567783,0.0
2020-10-03 03:00:00,10540.35,10541.32,10540.01,10540.53,5.648283,59535.75318404,165.0,2.899484,30562.0303565,1.0
2020-10-03 04:00:00,10552.24,10556.69,10543.76,10547.62,25.998448,274261.90165761,635.0,13.25435,139821.76566258,0.0
2020-10-03 05:00:00,10558.0,10563.24,10558.0,10561.09,28.426925,300208.08768074,587.0,18.424035,194566.01435217,1.0
2020-10-03 06:00:00,10537.02,10537.02,10535.46,10535.47,26.273125,276822.59132068,382.0,13.014133,137120.85721727,0.0
2020-10-03 07:00:00,10529.0,10529.0,10520.07,10520.07,28.272712,297566.41194615,670.0,6.849537,72099.14081669,0.0
2020-10-03 08:00:00,10527.75,10527.76,10519.42,10524.18,24.348547,256236.54209324,733.0,8.387005,88263.64761896,0.0
2020-10-03 09:00:00,10507.66,10507.66,10504.93,10505.13,9.849933,103478.77389946,233.0,6.152075,64629.84055161,0.0
2020-10-03 10:00:00,10527.64,10528.04,10517.86,10524.65,44.692853,470267.4845228,456.0,37.703113,396715.71234248,0.0
2020-10-03 11:00:00,10549.31,10549.31,10542.05,10542.05,30.769893,324537.49994719,561.0,9.9206,104635.62008388,0.0
2020-10-03 12:00:00,10536.65,10540.0,10533.43,10534.39,27.276409,287411.83590236,431.0,12.711321,133949.83233289,0.0
2020-10-03 13:00:00,10535.54,10536.33,10532.36,10533.03,6.259393,65936.00638406,325.0,1.754849,18485.88365494,0.0
2020-10-03 14:00:00,10528.2,10528.2,10524.58,10525.35,10.728185,112923.57706842,306.0,3.154634,33204.76826968,0.0
2020-10-03 15:00:00,10534.78,10534.79,10532.01,10532.55,21.604739,227578.30490852,321.0,6.398019,67391.65555119,0.0
2020-10-03 16:00:00,10541.97,10548.53,10541.56,10545.36,30.83637,325181.19036655,621.0,10.838661,114292.64740154,1.0
2020-10-03 17:00:00,10579.41,10584.33,10574.83,10574.85,34.982896,370145.84821695,675.0,5.478247,57967.04938537,0.0
2020-10-03 18:00:00,10581.71,10582.76,10581.7,10582.0,17.429542,184439.4350839,378.0,1.964359,20787.05902783,1.0
2020-10-03 19:00:00,10574.11,10578.42,10574.05,10577.07,39.194313,414530.78900646,568.0,31.566287,333850.95427309,1.0
2020-10-03 20:00:00,10582.57,10585.0,10582.55,10584.83,7.612093,80561.05601293,341.0,3.825003,40480.90127123,1.0
2020-10-03 21:00:00,10565.01,10567.25,10565.01,10565.89,7.577926,80069.88013859,201.0,1.502931,15880.37032237,1.0
2020-10-03 22:00:00,10568.36,10568.36,10567.66,10567.66,8.815062,93157.09098975,150.0,3.374295,35659.59966112,0.0
2020-10-03 23:00:00,10558.45,10563.01,10554.05,10554.65,23.185554,244827.88272391,480.0,8.642601,91263.27996939,0.0
2020-10-04 00:00:00,10542.07,10542.15,10535.65,10536.46,39.439931,415614.75755536,464.0,16.127602,169960.46776974,0.0
2020-10-04 01:00:00,10543.06,10543.06,10538.69,10540.66,6.546546,69006.96500234,251.0,2.741296,28894.31162059,0.0
2020-10-04 02:00:00,10541.14,10541.43,10538.47,10538.77,22.811031,240427.8289674,501.0,8.417803,88722.98607867,0.0
2020-10-04 03:00:00,10548.14,10554.26,10548.14,10551.0,36.956886,389955.26979752,372.0,26.607488,280759.62041087,1.0
2020-10-04 04:00:00,10545.48,10552.77,10544.4,10552.77,39.63437,418071.14029378,313.0,22.473619,237091.20059638,1.0
2020-10-04 05:00:00,10565.83,10573.67,10565.83,10570.84,20.215596,213683.03376867,354.0,14.322675,151389.92516118,1.0
2020-10-04 06:00:00,10562.28,10562.98,10562.28,10562.74,4.454745,47054.15662044,104.0,3.797042,40106.97817012,1.0
2020-10-04 07:00:00,10618.0,10630.21,10618.0,10618.0,77.065283,818794.53908753,1151.0,53.184697,565076.78974833,0.0
2020-10-04 08:00:00,10612.83,10618.0,10612.82,10616.88,81.556234,865610.93748083,456.0,62.374235,662015.98772934,1.0
2020-10-04 09:00:00,10599.59,10599.59,10598.74,10598.89,10.952673,116093.10397176,135.0,7.505422,79553.9325991,0.0
2020-10-04 10:00:00,10595.52,10595.52,10590.0,10591.07,14.181046,150216.42344115,277.0,4.322834,45782.00650585,0.0
2020-10-04 11:00:00,10586.59,10586.59,10581.71,10581.83,8.70277,92105.52356689,221.0,1.789469,18938.10179324,0.0
2020-10-04 12:00:00,10600.75,10608.67,10599.22,10607.25,30.932282,328014.89782466,597.0,17.004933,180331.62467231,1.0
2020-10-04 13:00:00,10606.41,10618.0,10606.41,10615.89,62.470768,662979.66465678,896.0,47.694505,506122.08575328,1.0
2020-10-04 14:00:00,10610.65,10611.0,10609.81,10610.45,13.950085,148017.35592194,263.0,8.849938,93902.27820819,0.0
2020-10-04 15:00:00,10604.54,10604.54,10598.71,10599.54,27.396297,290452.28323413,437.0,10.031671,106345.40746566,0.0
2020-10-04 16:00:00,10591.45,10591.45,10581.26,10586.31,40.067561,424171.71084426,915.0,10.116085,107084.08638553,0.0
2020-10-04 17:00:00,10600.45,10602.16,10600.45,10602.16,12.935771,137138.94160664,241.0,7.667639,81288.98686281,1.0
2020-10-04 18:00:00,10606.23,10615.0,10606.23,10614.42,41.314775,438432.56704068,1023.0,31.610306,335440.56957319,1.0
2020-10-04 19:00:00,10630.0,10634.86,10629.99,10633.08,22.434971,238535.74479745,350.0,15.435366,164111.31284545,1.0
2020-10-04 20:00:00,10673.26,10688.49,10673.25,10684.8,45.183503,482697.35029175,807.0,25.778914,275365.6647959,1.0
2020-10-04 21:00:00,10643.47,10645.64,10643.26,10644.0,19.328472,205734.79169459,227.0,9.584718,102023.35065836,1.0
2020-10-04 22:00:00,10645.01,10650.0,10638.96,10643.37,111.613484,1188270.21277337,631.0,56.228995,598569.46983816,0.0
2020-10-04 23:00:00,10659.4,10662.1,10655.81,10661.99,6.769582,72164.63857088,232.0,2.986357,31834.74126505,1.0
2020-10-05 00:00:00,10666.62,10666.62,10658.01,10658.36,54.573218,581881.67872948,754.0,27.033375,288214.2355157,0.0
2020-10-05 01:00:00,10703.61,10704.39,10701.76,10703.29,4.578655,49007.29207534,184.0,1.536476,16445.68542263,0.0
2020-10-05 02:00:00,10691.65,10691.74,10686.7,10690.29,12.880202,137679.18962983,285.0,1.686708,18029.63230023,0.0
2020-10-05 03:00:00,10707.67,10708.51,10706.67,10707.58,20.552546,220071.97146082,256.0,2.9781,31888.06162455,0.0
2020-10-05 04:00:00,10665.88,10665.88,10646.06,10658.49,139.115562,1482032.02439001,1472.0,51.86862,552426.66845365,0.0
2020-10-05 05:00:00,10656.75,10657.0,10653.67,10654.23,8.901405,94841.28859308,197.0,2.252521,24000.89865191,0.0
2020-10-05 06:00:00,10677.0,10677.01,10668.26,10673.21,20.68071,220727.17881493,456.0,9.856541,105195.85549305,0.0
2020-10-05 07:00:00,10639.03,10639.03,10629.05,10635.07,37.570422,399476.54734721,671.0,16.831234,178948.92405122,0.0
2020-10-05 08:00:00,10686.31,10687.06,10684.25,10685.98,35.876157,383363.22076843,481.0,13.236839,141444.05524034,0.0
2020-10-05 09:00:00,10669.13,10669.13,10661.44,10663.96,36.310948,387294.32472978,681.0,19.730623,210455.5068653,0.0
2020-10-05 10:00:00,10679.58,10679.59,10670.0,10670.01,52.946044,565096.26892016,617.0,19.193914,204914.857512,0.0
2020-10-05 11:00:00,10681.07,10681.3,10678.7,10680.0,30.44036,325107.0854636,442.0,16.581691,177094.92415133,0.0
2020-10-05 12:00:00,10666.53,10666.53,10657.86,10659.73,56.81531,605720.33320405,977.0,21.406993,228202.50962304,0.0
